CntrlType,CntrlNum,PrclErr,AddrAdjusted,CancelType,CityBlock,Parcel,OwnerCode,Handle,Parcel9,AddrNum,AddrSuf,StDir,StName,StType,UnitNum,CancelDate,OwnerName,OccName,BillCO,BillAddr,BillCity,BillState,BillZIP,GeoCityBLockPart,Ward10,Precinct10,InspArea10,Ward00,Precinct02,Nbrhd,CDADist,CDASubDist,PoliceDist,CensTract10,CensGroup10,CensBlock00,AsrNbrhd,NLC,Parity,TmpCityBlock,TmpParcel,FirstDate,LastDate,UpDateGeo
XM,844,0,0,,1949,20,7,11949000020,194900020,3124, , ,OLIVE,ST, ,,MORGAN LINEN SERVICE,MORGAN LINEN SERVICE,,3124 OLIVE ST,ST. LOUIS,MO,63103.0000,1949.0088,19,5,1,6,10,37,10,3,4,1211,1,1211.2003,254,4,E,1949,20,12/15/92 00:00:00,09/21/17 00:00:00,
XM,842,0,0,,1021.04,150,0,11021040150,102104150,3117, , ,OLIVE,ST, ,,,,,3117 OLIVE ST,ST. LOUIS,MO,63103.0000,1021.04,19,5,1,19,9,37,10,9,4,1211,1,1211.102,255,4,O,1021.04,150,12/15/92 00:00:00,09/21/17 00:00:00,
XM,841,0,0,,1021.03,160,7,11021030160,102103160,3041, , ,OLIVE,ST, ,,,,,3041 OLIVE ST,ST. LOUIS,MO,63103.0000,1021.03,19,5,1,19,9,37,10,9,4,1211,1,1211.1019,255,4,O,1021.03,160,12/15/92 00:00:00,09/21/17 00:00:00,
XM,840,87,0,,1021.03,130,0,11021030130,102103130,3015, , ,OLIVE,ST, ,,,,,3015 OLIVE ST,ST. LOUIS,MO,63103.0000,1021.03,19,5,1,19,9,37,10,9,4,1211,1,1211.1019,255,4,O,1021.03,9501,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,839,1,0,,1949,200,0,11949000200,194900200,3010, , ,OLIVE,ST, ,,BEREA PRESBYTERIAN,BEREA PRESBYTERIAN,,3010 OLIVE ST,ST. LOUIS,MO,63103.0000,1949.0081,19,5,1,6,10,37,10,3,4,1211,1,1211.2003,254,4,E,1949,9501,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,837,0,0,,1021.03,110,0,11021030110,102103110,3007, , ,OLIVE,ST, ,,,,,3007 OLIVE ST,ST. LOUIS,MO,63103.0000,1021.03,19,5,1,19,9,37,10,9,4,1211,1,1211.1019,255,4,O,1021.03,110,12/15/92 00:00:00,09/21/17 00:00:00,
XM,836,0,0,,1014,230,0,11014000230,101400230,2949, , ,OLIVE,ST, ,,,,,2949 OLIVE ST,ST. LOUIS,MO,63103.0000,1014,19,6,1,19,9,37,10,9,4,1211,1,1211.1018,255,4,O,1014,230,12/15/92 00:00:00,09/21/17 00:00:00,
XM,835,0,0,,1014,110,0,11014000110,101400110,2901, , ,OLIVE,ST, ,,,,,2901 OLIVE ST,ST. LOUIS,MO,63103.0000,1014,19,6,1,19,9,37,10,9,4,1211,1,1211.1018,255,4,O,1014,110,12/15/92 00:00:00,09/21/17 00:00:00,
XM,834,1,0,,1949,350,0,11949000350,194900350,2838, , ,OLIVE,ST, ,,WOMENS SELF HELP,WOMENS SELF HELP,,2838 OLIVE ST,ST. LOUIS,MO,63103.0000,1949.0082,6,5,3,6,10,37,10,3,4,1211,1,1211.2003,254,4,E,987,9501,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,833,0,0,,992,160,0,10992000160,99200160,2815, , ,OLIVE,ST, ,,,,,2815 OLIVE ST,ST. LOUIS,MO,63103.0000,992.0083,6,5,3,19,9,37,10,9,4,1211,1,1211.1017,255,4,O,992,160,12/15/92 00:00:00,09/21/17 00:00:00,
XM,832,0,0,,992,150,0,10992000150,99200150,2807, , ,OLIVE,ST, ,,TURPIN AUTO SERVICES,TURPIN AUTO SERVICES,,2807 OLIVE ST,ST. LOUIS,MO,63103.0000,992.0083,6,5,3,19,9,37,10,9,4,1211,1,1211.1017,255,4,O,992,150,12/15/92 00:00:00,09/21/17 00:00:00,
XM,830,0,0,,987,40,4,10987000040,98700040,2800, , ,OLIVE,ST, ,,HERITAGE HOUSE,SOUTHERN PACIFIC,,2800 OLIVE ST,ST. LOUIS,MO,63103.0000,987.0083,6,5,3,6,10,37,10,3,4,1211,1,1211.2,254,4,E,987,40,12/15/92 00:00:00,09/21/17 00:00:00,
XM,827,0,0,,985,70,0,10985000070,98500070,2735, , ,OLIVE,ST, ,,,,,2735 OLIVE ST,ST. LOUIS,MO,63103.0000,985,6,5,3,6,10,37,10,9,4,1275,2,1214.1039,255,4,O,985,70,12/15/92 00:00:00,09/21/17 00:00:00,
XM,826,87,0,,985,60,0,10985000060,98500060,2725, , ,OLIVE,ST, ,,,,,2725 OLIVE ST,ST. LOUIS,MO,63103.0000,985,6,5,3,6,10,37,10,9,4,1275,2,1214.1039,255,4,O,985,9501,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,825,0,0,,986,25,0,10986000025,98600025,2716, , ,OLIVE,ST, ,,,,,2716 OLIVE ST,ST. LOUIS,MO,63103.0000,986,6,5,3,6,10,37,10,3,4,1275,2,1214.104,254,4,E,986,25,12/15/92 00:00:00,09/21/17 00:00:00,
XM,824,0,0,,986,30,0,10986000030,98600030,2708, , ,OLIVE,ST, ,,,,,2708 OLIVE ST,ST. LOUIS,MO,63103.0000,986,6,5,3,6,10,37,10,3,4,1275,2,1214.104,254,4,E,986,30,12/15/92 00:00:00,09/21/17 00:00:00,
XM,823,0,0,,986,30,0,10986000030,98600030,2706, , ,OLIVE,ST, ,,,,,2706 OLIVE ST,ST. LOUIS,MO,63103.0000,986,6,5,3,6,10,37,10,3,4,1275,2,1214.104,254,4,E,986,30,12/15/92 00:00:00,09/21/17 00:00:00,
XM,822,0,0,,985,60,0,10985000060,98500060,2705, , ,OLIVE,ST, ,,WINSBY TYPESETTERS CO,WINSBY TYPESETTERS CO,,2705 OLIVE ST,ST. LOUIS,MO,63103.0000,985,6,5,3,6,10,37,10,9,4,1275,2,1214.1039,255,4,O,985,60,12/15/92 00:00:00,09/21/17 00:00:00,
XM,819,0,0,,985,60,0,10985000060,98500060,2701, , ,OLIVE,ST, ,,REBUSHKA REALTY CO.,REBUSHKA REALTY CO.,,9378 OLIVE BOULEVARD,ST. LOUIS,MO,63132.0000,985,6,5,3,6,10,37,10,9,4,1275,2,1214.1039,255,4,O,985,60,12/15/92 00:00:00,09/21/17 00:00:00,
XM,818,0,0,,986,30,0,10986000030,98600030,2700, , ,OLIVE,ST, ,,,,,2700 OLIVE ST,ST. LOUIS,MO,63103.0000,986,6,5,3,6,10,37,10,3,4,1275,2,1214.104,254,4,E,986,30,12/15/92 00:00:00,09/21/17 00:00:00,
XM,817,0,0,,928,185,0,10928000185,92800185,2651, , ,OLIVE,ST, ,,A T & T,A T & T,,"2651 OLIVE ST., ROOM 135",ST. LOUIS,MO,63103.0000,928,6,5,3,6,10,37,10,9,4,1275,2,1214.1038,255,4,O,928,185,12/15/92 00:00:00,09/21/17 00:00:00,
XM,814,0,0,,928,110,0,10928000110,92800110,2601, , ,OLIVE,ST, ,,,,,2601 OLIVE ST,ST. LOUIS,MO,63103.0000,928,6,5,3,6,10,37,10,9,4,1275,2,1214.1038,255,4,O,928,110,12/15/92 00:00:00,09/21/17 00:00:00,
XM,813,0,0,,927,20,0,10927000020,92700020,2600, , ,OLIVE,ST, ,,A E LOTTES CO,A E LOTTES CO,,2600 OLIVE ST,ST. LOUIS,MO,63103.0000,927,6,5,3,6,10,37,10,3,4,1275,2,1214.1041,254,4,E,927,20,12/15/92 00:00:00,09/21/17 00:00:00,
XM,810,0,0,,920,50,0,10920000050,92000050,2315, , ,OLIVE,ST, ,,HUDSON COMPANY,HUDSON COMPANY,,P.O. BOX 3799,ST. LOUIS,MO,63122.0000,920,6,5,3,6,10,36,10,9,4,1275,2,1214.1037,257,4,O,920,50,12/15/92 00:00:00,09/21/17 00:00:00,
XM,807,0,0,,920,40,0,10920000040,92000040,2301, , ,OLIVE,ST, ,,,,,2301 OLIVE ST,ST. LOUIS,MO,63103.0000,920,6,5,3,6,10,36,10,9,4,1275,2,1214.1037,257,4,O,920,40,12/15/92 00:00:00,09/21/17 00:00:00,
XM,806,0,0,,917,110,0,10917000110,91700110,2233, , ,OLIVE,ST, ,,BRESNAHAN COMPANY,BRESNAHAN COMPANY,,2233 OLIVE ST,ST. LOUIS,MO,63103.0000,917,6,5,3,6,10,36,10,9,4,1275,2,1214.1044,257,4,O,917,110,12/15/92 00:00:00,09/21/17 00:00:00,
XM,805,0,0,,6474,10,0,16474000010,647400010,2228, , ,OLIVE,ST, ,,LINCOLN HOTEL,LINCOLN HOTEL,,2228 OLIVE ST,ST. LOUIS,MO,63103.0000,6474.0087,6,5,3,6,10,36,10,3,4,1275,2,1214.1043,257,4,E,6474,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,803,0,0,,917,60,1,10917000060,91700060,2211, , ,OLIVE,ST, ,,LONG ELEVATOR COMPANY,LONG ELEVATOR COMPANY,PATRICK E. LONG,2211 OLIVE ST,ST. LOUIS,MO,63103.0000,917,6,5,3,6,10,36,10,9,4,1275,2,1214.1044,257,4,O,917,60,12/15/92 00:00:00,09/21/17 00:00:00,
XM,801,0,0,,917,40,0,10917000040,91700040,2201, , ,OLIVE,ST, ,,,,,2201 OLIVE ST,ST. LOUIS,MO,63103.0000,917,6,5,3,6,10,36,10,9,4,1275,2,1214.1044,257,4,O,917,40,12/15/92 00:00:00,09/21/17 00:00:00,
XM,800,0,0,,6474,20,0,16474000020,647400020,2200, , ,OLIVE,ST, ,,,,,2200 OLIVE ST,ST. LOUIS,MO,63103.0000,6474.0087,6,5,3,6,10,36,10,3,4,1275,2,1214.1043,257,4,E,6474,20,12/15/92 00:00:00,09/21/17 00:00:00,
XM,799,0,0,,907,130,0,10907000130,90700130,2035, , ,OLIVE,ST, ,,,,,2035 OLIVE ST,ST. LOUIS,MO,63103.0000,907,6,5,3,6,10,36,9,1,4,1275,2,1214.1046,257,4,O,907,130,12/15/92 00:00:00,09/21/17 00:00:00,
XM,795,4,0,,900,60,0,10900000060,90000060,1933, , ,OLIVE,ST, ,,,,,1933 OLIVE ST,ST. LOUIS,MO,63103.0000,900,19,6,3,6,10,36,9,1,4,1275,2,1214.1047,257,4,O,900,60,12/15/92 00:00:00,09/21/17 00:00:00,
XM,794,4,0,,900,60,0,10900000060,90000060,1919, , ,OLIVE,ST, ,,,,,1919 OLIVE ST,ST. LOUIS,MO,63103.0000,900,19,6,3,6,10,36,9,1,4,1275,2,1214.1047,257,4,O,900,60,12/15/92 00:00:00,09/21/17 00:00:00,
XM,789,0,0,,901,40,0,10901000040,90100040,1904, , ,OLIVE,ST, ,,,,,1904 OLIVE ST,ST. LOUIS,MO,63103.0000,901,19,6,3,6,10,36,9,1,4,1275,2,1214.105,257,4,E,901,40,12/15/92 00:00:00,09/21/17 00:00:00,
XM,788,0,0,,901,40,0,10901000040,90100040,1902, , ,OLIVE,ST, ,,,,,1902 OLIVE ST,ST. LOUIS,MO,63103.0000,901,19,6,3,6,10,36,9,1,4,1275,2,1214.105,257,4,E,901,40,12/15/92 00:00:00,09/21/17 00:00:00,
XM,787,0,0,,901,50,7,10901000050,90100050,1900, , ,OLIVE,ST, ,,,,,1900 OLIVE ST,ST. LOUIS,MO,63103.0000,901,19,6,3,6,10,36,9,1,4,1275,2,1214.105,257,4,E,901,50,12/15/92 00:00:00,09/21/17 00:00:00,
XM,784,0,0,,897,90,0,10897000090,89700090,1819, , ,OLIVE,ST, ,,A.G. EDWARDS,A.G. EDWARDS,"TODD HUDDELSTON, BUILDING SERVICES",1 NORTH JEFFERSON,ST. LOUIS,MO,63103.0000,897,19,6,3,6,10,36,9,1,4,1275,2,1214.1048,257,4,O,897,90,12/15/92 00:00:00,09/21/17 00:00:00,
XM,783,0,0,,897,70,0,10897000070,89700070,1809, , ,OLIVE,ST, ,,BRANDT DISTRIBUTION CO.,BRANDT DISTRIBUTION CO.,,1809 OLIVE ST,ST. LOUIS,MO,63103.0000,897,19,6,3,6,10,36,9,1,4,1275,2,1214.1048,257,4,O,897,70,12/15/92 00:00:00,09/21/17 00:00:00,
XM,782,0,0,,896,20,4,10896000020,89600020,1800, , ,OLIVE,ST, ,,,,,1800 OLIVE ST,ST. LOUIS,MO,63103.0000,896,19,6,3,6,10,36,9,1,4,1275,2,1214.1049,257,4,E,896,20,12/15/92 00:00:00,09/21/17 00:00:00,
XM,781,0,0,,509,10,0,10509000010,50900010,1730, , ,OLIVE,ST, ,,HOAGIE CITY,HOAGIE CITY,,1730 OLIVE ST,ST. LOUIS,MO,63103.0000,509,5,8,3,7,8,36,9,1,4,1255,1,1255.1047,262,4,E,509,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,780,0,0,,509,20,0,10509000020,50900020,1718, , ,OLIVE,ST, ,,PHILLIP BARRON REVOCABLE TRUST,PHILLIP BARRON REVOCABLE TRUST,,"1722 OLIVE, SUITE 216",ST. LOUIS,MO,63103.0000,509,5,8,3,7,8,36,9,1,4,1255,1,1255.1047,262,4,E,509,20,12/15/92 00:00:00,09/21/17 00:00:00,
XM,779,0,0,,510,10,0,10510000010,51000010,1717, , ,OLIVE,ST, ,,"DOLORES GROLLMAN, TR.","DOLORES GROLLMAN, TR.",STANLEY PALMER,"1717 OLIVE ST., 6TH FLOOR",ST. LOUIS,MO,63103.0000,510,5,7,3,6,10,36,9,1,4,1255,1,1255.1029,262,4,O,510,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,773,1,0,,509,32,0,10509008031,50900032,1712, , ,OLIVE,ST, ,,,,,1712 OLIVE ST,ST. LOUIS,MO,63103.0000,509,5,8,3,7,8,36,9,1,4,1255,1,1255.1047,262,4,E,509,32,12/15/92 00:00:00,09/21/17 00:00:00,
XM,772,1,0,,509,31,0,10509008031,50900031,1710, , ,OLIVE,ST, ,,,,,1710 OLIVE ST,ST. LOUIS,MO,63103.0000,509,5,8,3,7,8,36,9,1,4,1255,1,1255.1047,262,4,E,509,31,12/15/92 00:00:00,09/21/17 00:00:00,
XM,771,0,0,,509,40,0,10509000040,50900040,1708, , ,OLIVE,ST, ,,,,,1708 OLIVE ST,ST. LOUIS,MO,63103.0000,509,5,8,3,7,8,36,9,1,4,1255,1,1255.1047,262,4,E,509,40,12/15/92 00:00:00,09/21/17 00:00:00,
XM,770,0,0,,509,50,0,10509000050,50900050,1706, , ,OLIVE,ST, ,,HENSCHEL MANUFACTURING CO.,HENSCHEL MANUFACTURING CO.,,1602 LOCUST ST.,ST. LOUIS,MO,63103.0000,509,5,8,3,7,8,36,9,1,4,1255,1,1255.1047,262,4,E,509,50,12/15/92 00:00:00,09/21/17 00:00:00,
XM,769,0,0,,511,70,0,10511000070,51100070,1625, , ,OLIVE,ST, ,,MUELLER OPTICAL,MUELLER OPTICAL,,1625 OLIVE ST,ST. LOUIS,MO,63103.0000,511,5,7,3,6,10,36,9,1,4,1255,1,1255.103,262,4,O,511,70,12/15/92 00:00:00,09/21/17 00:00:00,
XM,767,0,0,,511,60,0,10511000060,51100060,1621, , ,OLIVE,ST, ,,,,,1621 OLIVE ST,ST. LOUIS,MO,63103.0000,511,5,7,3,6,10,36,9,1,4,1255,1,1255.103,262,4,O,511,60,12/15/92 00:00:00,09/21/17 00:00:00,
XM,766,0,0,,511,40,0,10511000040,51100040,1601, , ,OLIVE,ST, ,,CHILD SUPPORT ENCORCEMENT,CHILD SUPPORT ENFORCEMENT,CAROLYN LOCKHART,1601 OLIVE ST,ST. LOUIS,MO,63103.0000,511,5,7,3,6,10,36,9,1,4,1255,1,1255.103,262,4,O,511,40,12/15/92 00:00:00,09/21/17 00:00:00,
XM,765,0,0,,506,10,0,10506000010,50600010,1432, , ,OLIVE,ST, ,,PARK SIDE PLAZA,PARK SIDE PLAZA,,1432 OLIVE ST,ST. LOUIS,MO,63103.0000,506,5,8,3,7,8,36,9,1,4,1255,1,1255.1045,262,4,E,506,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,763,0,0,,506,10,0,10506000010,50600010,1430, , ,OLIVE,ST, ,,FACILITIES MANAGEMENT,CITY COURTS - PARKSIDE PLAZA,"A.J. JOHNSON, COMMISSIONER",1415 NORTH 13TH STREET,ST. LOUIS,MO,63106.0000,506,5,8,3,7,8,36,9,1,4,1255,1,1255.1045,262,4,E,506,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,762,0,0,,513,51,0,10513000051,51300051,1415, , ,OLIVE,ST, ,,THE CENTRAL WEST,THE CENTRAL WEST,MS. ANGELA STOLLE,1415 OLIVE ST,ST. LOUIS,MO,63103.0000,513,5,8,3,7,8,36,9,1,4,1255,1,1255.104,262,4,O,513,9501,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,761,0,0,,514,10,0,10514000010,51400010,1301, , ,OLIVE,ST, ,,ST LOUIS PUBLIC LIBRARY,ST LOUIS PUBLIC LIBRARY,RITA KIRKLAND,1301 OLIVE ST,ST. LOUIS,MO,63103.0000,514.0085,7,4,3,7,8,36,9,1,4,1255,1,1255.1041,262,4,O,514,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,759,0,0,,515,60,0,10515000060,51500060,1233, , ,OLIVE,ST, ,,MERCANTILE TRUST COMPANY,MERCANTILE TRUST COMPANY,,P.O. BOX 524,ST. LOUIS,MO,63166.0000,515,7,4,3,7,8,36,9,1,4,1255,1,1255.1042,262,4,O,515,60,12/15/92 00:00:00,09/21/17 00:00:00,
XM,758,0,0,,504,11,7,10504000011,50400011,1220, , ,OLIVE,ST, ,,A.R.T. BAKEWELL CORP.,A.R.T. BAKEWELL CORP.,BAKEWELL CORPORATION,7800 FORSYTH,ST. LOUIS,MO,63105.0000,504,7,4,3,7,8,36,9,1,4,1255,1,1255.1043,262,4,E,504,11,12/15/92 00:00:00,09/21/17 00:00:00,
XM,757,0,0,,516,90,0,10516000090,51600090,1139, , ,OLIVE,ST, ,,CENTENNIAL DEVELOPMENT CORP.,CENTENNIAL DEVELOPMENT CORP.,DENISE STEUBER,P.O. BOX 1488,ST. LOUIS,MO,63188.0000,516,7,4,3,7,10,35,9,1,4,1256,3,1256.1043,261,4,O,516,90,12/15/92 00:00:00,09/21/17 00:00:00,
XM,756,0,0,,503,20,0,10503000020,50300020,1116, , ,OLIVE,ST, ,,,,,1116 OLIVE ST,ST. LOUIS,MO,63101.0000,503,7,4,3,7,10,35,9,1,4,1256,3,1256.1058,261,4,E,503,20,12/15/92 00:00:00,09/21/17 00:00:00,
XM,755,0,0,,503,30,0,10503000030,50300030,1114, , ,OLIVE,ST, ,,,,,1114 OLIVE ST,ST. LOUIS,MO,63101.0000,503,7,4,3,7,10,35,9,1,4,1256,3,1256.1058,261,4,E,503,30,12/15/92 00:00:00,09/21/17 00:00:00,
XM,753,0,0,,516,80,0,10516000080,51600080,1111, , ,OLIVE,ST, ,,1111 OLIVE OFFICE BLDG,1111 OLIVE OFFICE BLDG,LARRY DEUTSCH,14 WYDOWN TERRACE,ST. LOUIS,MO,63105.0000,516,7,4,3,7,10,35,9,1,4,1256,3,1256.1043,261,4,O,516,80,12/15/92 00:00:00,09/21/17 00:00:00,
XM,748,0,0,,503,50,0,10503000050,50300050,1108, , ,OLIVE,ST, ,,OLIVE BRANCH,OLIVE BRANCH,SAAH MOHOMIAD,4352 FOREST PARK,ST. LOUIS,MO,63108.0000,503,7,4,3,7,10,35,9,1,4,1256,3,1256.1058,261,4,E,503,50,12/15/92 00:00:00,09/21/17 00:00:00,
XM,746,1,0,,516,70,0,10516000070,51600070,1105, , ,OLIVE,ST, ,,HOLSCHER-WERNIG INC,HOLSCHER-WERNIG INC,,1105 OLIVE ST,ST. LOUIS,MO,63101.0000,516,7,4,3,7,10,35,9,1,4,1256,3,1256.1043,261,4,O,516,70,12/15/92 00:00:00,09/21/17 00:00:00,
XM,745,1,0,,516,8011,0,10516008011,51600011,1103, , ,OLIVE,ST, ,,,,,1103 OLIVE ST,ST. LOUIS,MO,63101.0000,516,7,4,3,7,10,35,9,1,4,1256,3,1256.1043,261,4,O,516,8011,12/15/92 00:00:00,09/21/17 00:00:00,
XM,744,1,0,,516,8011,0,10516008011,51600011,1101, , ,OLIVE,ST, ,,"SAMUEL & SONYA BAI, YONG B. & ANNE KIM","SAMUEL & SONYA BAI, YONG B. & ANNE KIM",SAME,1942-I MARINE TERRACE,ST. LOUIS,MO,63146.0000,516,7,4,3,7,10,35,9,1,4,1256,3,1256.1043,261,4,O,516,8011,12/15/92 00:00:00,09/21/17 00:00:00,
XM,742,0,0,,280,96,1,10280000096,28000096,1017, , ,OLIVE,ST, ,,1017 OLIVE ST. CORP.,1017 OLIVE ST. CORP.,LARRY DEUTSCH,14 WYDOWN TERRACE,ST. LOUIS,MO,63108.0000,280,7,4,3,7,10,35,9,1,4,1256,3,1256.1044,261,4,O,280,96,12/15/92 00:00:00,09/21/17 00:00:00,
XM,741,0,0,,280,80,0,10280000080,28000080,1011, , ,OLIVE,ST, ,,"BUSSONE'S WINE & SPIRITS, INC.","BUSSONE'S WINE & SPIRITS, INC.",JAMES BUSSONE,1011 OLIVE ST,ST. LOUIS,MO,63101.0000,280,7,4,3,7,10,35,9,1,4,1256,3,1256.1044,261,4,O,280,80,12/15/92 00:00:00,09/21/17 00:00:00,
XM,740,0,0,,280,70,0,10280000070,28000070,1009, , ,OLIVE,ST, ,,LOU PEARLSTEIN FUR,LOU PEARLSTEIN FUR,,1009 OLIVE ST,ST. LOUIS,MO,63101.0000,280,7,4,3,7,10,35,9,1,4,1256,3,1256.1044,261,4,O,280,70,12/15/92 00:00:00,09/21/17 00:00:00,
XM,739,1,0,,279,20,0,10279000020,27900020,1008, , ,OLIVE,ST, ,,,,,1008 OLIVE ST,ST. LOUIS,MO,63101.0000,279,7,4,3,7,10,35,9,1,4,1256,3,1256.1057,261,4,E,279,20,12/15/92 00:00:00,09/21/17 00:00:00,
XM,738,0,0,,280,60,0,10280000060,28000060,1007, , ,OLIVE,ST, ,,CERVANTES PROP.,CERVANTES PROP.,,1007 OLIVE ST,ST. LOUIS,MO,63101.0000,280,7,4,3,7,10,35,9,1,4,1256,3,1256.1044,261,4,O,280,60,12/15/92 00:00:00,09/21/17 00:00:00,
XM,736,0,0,,279,35,7,10279000035,27900035,1006, , ,OLIVE,ST, ,,1007 OLIVE PARTNERSHIP,1007 OLIVE PARTNERSHIP,ATTN. JIM ABRAMS,347 EAST DRIVE,ST. LOUIS,MO,63105.0000,279,7,4,3,7,10,35,9,1,4,1256,3,1256.1057,261,4,E,279,35,12/15/92 00:00:00,09/21/17 00:00:00,
XM,735,0,0,,279,35,7,10279000035,27900035,1004, , ,OLIVE,ST, ,,AEOLIAN COMPANY OF MISSOURI,AEOLIAN COMPANY OF MISSOURI,,1004 OLIVE ST,ST. LOUIS,MO,63101.0000,279,7,4,3,7,10,35,9,1,4,1256,3,1256.1057,261,4,E,279,35,12/15/92 00:00:00,09/21/17 00:00:00,
XM,733,0,0,,279,50,0,10279000050,27900050,1002, , ,OLIVE,ST, ,,,,,1002 OLIVE ST,ST. LOUIS,MO,63101.0000,279,7,4,3,7,10,35,9,1,4,1256,3,1256.1057,261,4,E,279,50,12/15/92 00:00:00,09/21/17 00:00:00,
XM,732,0,0,,279,50,0,10279000050,27900050,1000, , ,OLIVE,ST, ,,,,,1000 OLIVE ST,ST. LOUIS,MO,63101.0000,279,7,4,3,7,10,35,9,1,4,1256,3,1256.1057,261,4,E,279,50,12/15/92 00:00:00,09/21/17 00:00:00,
XM,731,17,0,,273,8021,0,10273008021,27300021,925, , ,OLIVE,ST, ,,,,,925 OLIVE ST,ST. LOUIS,MO,63101.0000,273,7,4,3,7,10,35,9,1,4,1256,3,1256.1045,261,4,O,273,9004,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,730,1,0,,273,8021,0,10273008021,27300021,923, , ,OLIVE,ST, ,,OLIVE STREET INVESTMENTS,OLIVE STREET INVESTMENTS,,"915 OLIVE, ROOM 1612",ST. LOUIS,MO,63101.0000,273,7,4,3,7,10,35,9,1,4,1256,3,1256.1045,261,4,O,273,8021,12/15/92 00:00:00,09/21/17 00:00:00,
XM,729,1,0,,273,8021,0,10273008021,27300021,921, , ,OLIVE,ST, ,,,,,921 OLIVE ST,ST. LOUIS,MO,63101.0000,273,7,4,3,7,10,35,9,1,4,1256,3,1256.1045,261,4,O,273,8021,12/15/92 00:00:00,09/21/17 00:00:00,
XM,728,1,0,,274,8015,0,10274008015,27400015,920, , ,OLIVE,ST, ,,INSTY PRINTS,INSTY PRINTS,,920 OLIVE STREET,ST. LOUIS,MO,63101.0000,274,7,4,3,7,10,35,9,1,4,1256,3,1256.1056,261,4,E,274,8015,12/15/92 00:00:00,09/21/17 00:00:00,
XM,727,1,0,,274,8015,0,10274008015,27400015,918, , ,OLIVE,ST, ,,,,,918 OLIVE ST,ST. LOUIS,MO,63101.0000,274,7,4,3,7,10,35,9,1,4,1256,3,1256.1056,261,4,E,274,8015,12/15/92 00:00:00,09/21/17 00:00:00,
XM,726,1,0,,274,8021,0,10274008021,27400021,916, , ,OLIVE,ST, ,,JACK RANDALL,JACK RANDALL,,916 OLIVE ST,ST. LOUIS,MO,63101.0000,274,7,4,3,7,10,35,9,1,4,1256,3,1256.1056,261,4,E,274,8021,12/15/92 00:00:00,09/21/17 00:00:00,
XM,720,0,0,,274,40,0,10274000040,27400040,908, , ,OLIVE,ST, ,,ERKER OPTICALS,ERKER OPTICALS,,908 OLIVE ST,ST. LOUIS,MO,63101.0000,274,7,4,3,7,10,35,9,1,4,1256,3,1256.1056,261,4,E,274,40,12/15/92 00:00:00,09/21/17 00:00:00,
XM,719,0,0,,274,40,0,10274000040,27400040,906, , ,OLIVE,ST, ,,906 OLIVE CORPORATION,906 OLIVE CORPORATION,,906 OLIVE ST,ST. LOUIS,MO,63101.0000,274,7,4,3,7,10,35,9,1,4,1256,3,1256.1056,261,4,E,274,40,12/15/92 00:00:00,09/21/17 00:00:00,
XM,717,0,0,,273,10,0,10273000010,27300010,905, , ,OLIVE,ST, ,,WALGREENS DRUG CO,WALGREENS DRUG CO,,905 OLIVE ST,ST. LOUIS,MO,63101.0000,273,7,4,3,7,10,35,9,1,4,1256,3,1256.1045,261,4,O,273,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,716,0,0,,274,40,0,10274000040,27400040,900, , ,OLIVE,ST, ,,CONSERVATIVE FED. & LOAN ASSOC.,CONSERVATIVE FED. & LOAN ASSOC.,,900 OLIVE ST,ST. LOUIS,MO,63101.0000,274,7,4,3,7,10,35,9,1,4,1256,3,1256.1056,261,4,E,274,40,12/15/92 00:00:00,09/21/17 00:00:00,
XM,714,1,0,,192,8300,0,10192008300,19200300,826, , ,OLIVE,ST, ,,,,,826 OLIVE ST,ST. LOUIS,MO,63101.0000,192,7,4,3,7,10,35,9,1,4,1256,3,1256.1055,261,4,E,192,8300,12/15/92 00:00:00,09/21/17 00:00:00,
XM,713,1,0,,192,8300,0,10192008300,19200300,824, , ,OLIVE,ST, ,,,,,824 OLIVE ST,ST. LOUIS,MO,63101.0000,192,7,4,3,7,10,35,9,1,4,1256,3,1256.1055,261,4,E,192,8300,12/15/92 00:00:00,09/21/17 00:00:00,
XM,712,1,0,,192,8300,0,10192008300,19200300,818, , ,OLIVE,ST, ,,PAUL BROWN BUILDING,PAUL BROWN BUILDING,,818 OLIVE ST,ST. LOUIS,MO,63101.0000,192,7,4,3,7,10,35,9,1,4,1256,3,1256.1055,261,4,E,192,8300,12/15/92 00:00:00,09/21/17 00:00:00,
